symbol,exchange,date,open,high,low,close,volume,split_factor,dividend,daily_return,ma_7,ma_30
GOOGL,XNAS,2025-07-30 05:45:00+05:45,195.6,197.6,194.69,196.53,32332500,1,0,0.0047546012269939,193.11142857142858,180.783
GOOGL,XNAS,2025-07-31 05:45:00+05:45,195.71,195.99,191.09,191.9,51177700,1,0,-0.019467579582034655,193.1914285714286,181.31466666666668
GOOGL,XNAS,2025-08-01 05:45:00+05:45,189.03,190.83,187.82,189.13,34797400,1,0,0.0005290165582182421,193.03428571428572,181.84166666666667
GOOGL,XNAS,2025-08-04 05:45:00+05:45,190.29,195.27,190.12,195.04,31503400,1,0,0.02496190025750171,193.4442857142857,182.78833333333333
GOOGL,XNAS,2025-08-05 05:45:00+05:45,194.71,197.86,193.89,194.67,31571000,1,0,-0.00020543372194556242,193.65714285714284,183.77100000000002
GOOGL,XNAS,2025-08-06 05:45:00+05:45,194.5,196.63,193.67,196.09,21529000,1,0,0.008174807197943463,194.1585714285714,184.74833333333333
GOOGL,XNAS,2025-08-07 05:45:00+05:45,197.06,197.54,194.33,196.52,26291300,1,0,-0.002740282147569228,194.26857142857142,185.60966666666667
GOOGL,XNAS,2025-08-08 05:45:00+05:45,197.22,202.61,197.17,201.42,39123500,1,0,0.021296014602981386,194.96714285714285,186.53900000000002
GOOGL,XNAS,2025-08-11 05:45:00+05:45,200.94,201.48,199.07,201,25810400,1,0,0.0002985965959988169,196.26714285714283,187.288
GOOGL,XNAS,2025-08-12 05:45:00+05:45,201.37,204.5,200.59,203.34,30397900,1,0,0.00978298654218602,198.29714285714286,188.19166666666666
GOOGL,XNAS,2025-08-13 05:45:00+05:45,204.13,204.53,197.51,201.96,28324500,1,0,-0.010630480576103402,199.28571428571428,189.06233333333333
GOOGL,XNAS,2025-08-14 05:45:00+05:45,201.5,204.44,201.225,202.94,25230427,1,0,0.007146401985111651,200.46714285714285,189.87233333333333
GOOGL,XNAS,2025-08-15 05:45:00+05:45,203.85,206.44,201.28,203.9,34911300,1,0,0.000245278390973811,201.58285714285716,190.68466666666666
GOOGL,XNAS,2025-08-18 05:45:00+05:45,204.2,205.265,202.49,203.5,18526594,1,0,-0.0034280117531830983,202.58,191.575
GOOGL,XNAS,2025-08-19 05:45:00+05:45,203.03,203.44,199.96,201.57,24197100,1,0,-0.007191055509038112,202.60142857142858,192.482
GOOGL,XNAS,2025-08-20 05:45:00+05:45,200.73,201.28,196.6,199.32,28911600,1,0,-0.007024361082050499,202.36142857142858,193.23866666666666
GOOGL,XNAS,2025-08-21 05:45:00+05:45,199.75,202.48,199.43,199.75,19656900,1,0,0,201.84857142857143,193.97633333333334
GOOGL,XNAS,2025-08-22 05:45:00+05:45,202.73,208.54,201.3,206.09,42782300,1,0,0.016573768065900527,202.43857142857146,194.8396666666667
GOOGL,XNAS,2025-08-25 05:45:00+05:45,206.43,210.52,205.28,208.49,29904300,1,0,0.009979169694327385,203.23142857142855,195.73733333333334
GOOGL,XNAS,2025-08-26 05:45:00+05:45,207.51,207.85,205.7,207.14,28447100,1,0,-0.0017830466001638695,203.6942857142857,196.57533333333333
GOOGL,XNAS,2025-08-27 05:45:00+05:45,205.7,208.91,205.65,207.48,22985700,1,0,0.00865337870685465,204.26285714285714,197.3923333333333
GOOGL,XNAS,2025-08-28 05:45:00+05:45,207.25,212.22,206.9,211.64,32339307,1,0,0.021182147165259284,205.70142857142855,198.32766666666666
GOOGL,XNAS,2025-08-29 05:45:00+05:45,210.51,214.645,210.2,212.91,39728364,1,0,0.011400883568476584,207.64285714285714,199.256
GOOGL,XNAS,2025-09-02 05:45:00+05:45,208.44,211.68,206.2,211.35,46942300,1,0,0.013960852043753582,209.29999999999998,199.96433333333331
GOOGL,XNAS,2025-09-03 05:45:00+05:45,226.21,231.31,224.79,230.66,102578100,1,0,0.019671986207506247,212.80999999999997,201.275
GOOGL,XNAS,2025-09-04 05:45:00+05:45,229.65,232.37,226.11,232.3,51636400,1,0,0.01153929893315918,216.21142857142854,202.67733333333334
GOOGL,XNAS,2025-09-05 05:45:00+05:45,232.2,235.76,231.9,235,46566300,1,0,0.01205857019810513,220.19142857142856,204.105
GOOGL,XNAS,2025-09-08 05:45:00+05:45,235.47,238.13,233.67,234.04,32441400,1,0.21,-0.006072960462054643,223.98571428571427,205.46699999999998
GOOGL,XNAS,2025-09-09 05:45:00+05:45,234.17,240.47,233.23,239.63,38012800,1,0,0.023316394072682274,227.98428571428573,207.0353333333333
GOOGL,XNAS,2025-09-10 05:45:00+05:45,238.9,241.66,237.85,239.17,35113100,1,0,0.0011301799916282201,231.7357142857143,208.48266666666666
GOOGL,XNAS,2025-09-11 05:45:00+05:45,239.88,242.25,236.25,240.37,30560400,1,0,0.0020426880106720405,235.8814285714286,209.944
GOOGL,XNAS,2025-09-12 05:45:00+05:45,240.37,242.08,238,240.8,26761900,1,0,0.0017889087656529801,237.32999999999998,211.57399999999998
GOOGL,XNAS,2025-09-15 05:45:00+05:45,244.77,252.405,244.71,251.61,57480464,1,0,0.027944601054050753,240.08857142857144,213.6566666666667
GOOGL,XNAS,2025-09-16 05:45:00+05:45,252.08,253.04,249.47,251.16,34085200,1,0,-0.003649635036496413,242.39714285714285,215.52733333333336
GOOGL,XNAS,2025-09-17 05:45:00+05:45,251.22,251.6,246.28,249.53,34032900,1,0,-0.006727171403550664,244.60999999999999,217.35600000000002
GOOGL,XNAS,2025-09-18 05:45:00+05:45,251.68,253.99,249.8,252.03,31200600,1,0,0.0013906547997456862,246.3814285714286,219.22066666666666
GOOGL,XNAS,2025-09-19 05:45:00+05:45,253.25,256,251.81,254.72,55472500,1,0,0.00580454096742349,248.60285714285712,221.16066666666666
GOOGL,XNAS,2025-09-22 05:45:00+05:45,254.43,255.78,250.3,252.53,32255300,1,0,-0.007467672837322665,250.34,222.86433333333332
GOOGL,XNAS,2025-09-23 05:45:00+05:45,253.04,254.36,250.48,251.66,26600700,1,0,-0.005453683212140356,251.89142857142858,224.55299999999997
GOOGL,XNAS,2025-09-24 05:45:00+05:45,251.66,252.35,246.44,247.14,28161600,1,0,-0.01796074068187241,251.25285714285715,226.013
GOOGL,XNAS,2025-09-25 05:45:00+05:45,244.4,246.49,240.74,245.79,30926400,1,0,0.005687397708674248,250.4857142857143,227.47400000000002
GOOGL,XNAS,2025-09-26 05:45:00+05:45,247.07,249.42,245.97,246.54,18479400,1,0,-0.002145141053142839,250.0585714285714,228.92733333333334
GOOGL,XNAS,2025-09-29 05:45:00+05:45,247.85,251.15,242.77,244.05,32452000,1,0,-0.015331853943917624,248.9185714285714,230.26566666666668
GOOGL,XNAS,2025-09-30 05:45:00+05:45,242.81,243.29,239.25,243.1,34700500,1,0,0.0011943494913718219,247.25857142857146,231.5856666666667
GOOGL,XNAS,2025-10-01 05:45:00+05:45,240.8,246.3,238.61,244.9,29649105,1,0,0.017026578073089677,246.1685714285714,233.03
GOOGL,XNAS,2025-10-02 05:45:00+05:45,245.15,246.81,242.3,245.69,25454500,1,0,0.0022027330205996003,245.31571428571428,234.57566666666665
GOOGL,XNAS,2025-10-03 05:45:00+05:45,244.49,246.3,241.66,245.35,30232900,1,0,0.0035175262791933624,245.05999999999997,236.09566666666666
GOOGL,XNAS,2025-10-06 05:45:00+05:45,244.78,251.32,244.58,250.43,28865900,1,0,0.023081951139799026,245.72285714285712,237.57366666666667
GOOGL,XNAS,2025-10-07 05:45:00+05:45,248.27,250.44,245.52,245.76,23164200,1,0,-0.010109960929633139,245.61142857142858,238.81599999999997
GOOGL,XNAS,2025-10-08 05:45:00+05:45,244.96,246.01,243.82,244.62,21274100,1,0,-0.001387981711299818,245.69285714285715,240.06533333333334
GOOGL,XNAS,2025-10-09 05:45:00+05:45,244.47,244.76,239.15,241.53,27828700,1,0,-0.012026015462019871,245.46857142857144,241.20033333333333
GOOGL,XNAS,2025-10-10 05:45:00+05:45,241.43,244.09,235.84,236.57,33073600,1,0,-0.020130058402021346,244.27857142857144,242.03133333333332
GOOGL,XNAS,2025-10-13 05:45:00+05:45,240.21,244.5,239.71,244.15,24976600,1,0,0.01640231464135547,244.05857142857144,243.07266666666666
GOOGL,XNAS,2025-10-14 05:45:00+05:45,241.23,247.12,240.51,245.45,22095400,1,0,0.01749367823239232,244.07285714285715,244.20933333333335
GOOGL,XNAS,2025-10-15 05:45:00+05:45,247.25,252.11,245.99,251.03,26970700,1,0,0.0152881698685541,244.15857142857143,244.88833333333332
GOOGL,XNAS,2025-10-16 05:45:00+05:45,251.77,256.96,250.1,251.46,27955300,1,0,-0.0012312825197601076,244.97285714285712,245.52700000000002
GOOGL,XNAS,2025-10-17 05:45:00+05:45,250.76,254.22,247.81,253.3,29586100,1,0,0.010129207210081434,246.21285714285713,246.13700000000003
GOOGL,XNAS,2025-10-20 05:45:00+05:45,254.69,257.33,254.23,256.55,22328900,1,0,0.007302995798814298,248.35857142857142,246.88733333333337
GOOGL,XNAS,2025-10-21 05:45:00+05:45,254.74,254.88,244.15,250.46,46947200,1,0,-0.016801444610190786,250.34285714285716,247.24833333333336
GOOGL,XNAS,2025-10-22 05:45:00+05:45,254.37,256.36,249.29,251.69,34994400,1,0,-0.01053583362817945,251.42000000000002,247.66566666666668
GOOGL,XNAS,2025-10-23 05:45:00+05:45,252.98,255.04,251.85,253.08,19828400,1,0,0.0003952881650724276,252.51000000000002,248.08933333333334
GOOGL,XNAS,2025-10-24 05:45:00+05:45,256.58,261.68,255.32,259.92,28607600,1,0,0.013017382492789898,253.78,248.72666666666666
GOOGL,XNAS,2025-10-27 05:45:00+05:45,264.82,270.14,264.28,269.27,35159500,1,0,0.016803866777433688,256.32428571428574,249.31533333333334
GOOGL,XNAS,2025-10-28 05:45:00+05:45,269.69,270.73,266.5,267.47,29664400,1,0,-0.008231673402795693,258.34857142857146,249.85899999999998
GOOGL,XNAS,2025-10-29 05:45:00+05:45,267.75,275.34,267.67,274.57,43019400,1,0,0.02547152194211015,260.92285714285714,250.69366666666667
GOOGL,XNAS,2025-10-30 05:45:00+05:45,291.59,291.59,280.06,281.48,74795800,1,0,-0.03467197091806975,265.3542857142857,251.67533333333333
GOOGL,XNAS,2025-10-31 05:45:00+05:45,283.21,286,277.03,281.19,39241400,1,0,-0.007132516507185417,269.56857142857143,252.55766666666668
GOOGL,XNAS,2025-11-03 05:45:00+05:45,282.155,285.53,279.8,283.72,28553316,1,0,0.005546596728748577,273.9457142857143,253.59733333333332
GOOGL,XNAS,2025-11-04 05:45:00+05:45,276.68,281.27,276.26,277.54,28728331,1,0,0.003108283938123513,276.46285714285716,254.46
GOOGL,XNAS,2025-11-05 05:45:00+05:45,278.895,286.33,277.34,284.31,30163316,1,0,0.019415909213144806,278.6114285714286,255.699
GOOGL,XNAS,2025-11-06 05:45:00+05:45,285.33,288.35,281.14,284.75,37082404,1,0,-0.002032734027266618,281.08,256.9976666666667
GOOGL,XNAS,2025-11-07 05:45:00+05:45,283.13,283.78,275.19,278.83,34104158,1,0,-0.015187369759474486,281.68857142857144,258.074
GOOGL,XNAS,2025-11-10 05:45:00+05:45,284.42,290.8,282.86,290.1,29522700,1,0,0.01997046621194011,282.92,259.60900000000004
GOOGL,XNAS,2025-11-11 05:45:00+05:45,287.745,291.915,287.32,291.31,19797487,1,0,0.012389442040695748,284.36571428571426,261.216
GOOGL,XNAS,2025-11-12 05:45:00+05:45,291.675,291.975,283.69,286.71,24763387,1,0,-0.017022370789406126,284.79285714285714,262.60966666666667
GOOGL,XNAS,2025-11-13 05:45:00+05:45,282.3,282.84,277.24,278.57,29402336,1,0,-0.013212894084307538,284.94,263.7056666666667
GOOGL,XNAS,2025-11-14 05:45:00+05:45,271.41,278.56,270.7,276.41,31106700,1,0,0.018422313105633543,283.81142857142856,264.74100000000004
GOOGL,XNAS,2025-11-17 05:45:00+05:45,285.775,293.95,283.57,285.02,52190848,1,0,-0.0026419385880500235,283.85,265.894
GOOGL,XNAS,2025-11-18 05:45:00+05:45,287.86,288.8,278.23,284.28,48955601,1,0,-0.012436601125547283,284.62857142857143,267.178
GOOGL,XNAS,2025-11-19 05:45:00+05:45,287.31,303.68,286.63,292.81,66472876,1,0,0.019143085865441507,285.0157142857143,268.78433333333334
GOOGL,XNAS,2025-11-20 05:45:00+05:45,304.545,306.41,288.67,289.45,61533187,1,0,-0.04956574562051594,284.75,270.38166666666666
GOOGL,XNAS,2025-11-21 05:45:00+05:45,296.415,303.92,293.845,299.66,73848993,1,0,0.010947489162154427,286.6,272.48466666666667
GOOGL,XNAS,2025-11-24 05:45:00+05:45,310.94,319.48,309.595,318.58,81457621,1,0,0.0245706567183379,292.3157142857143,274.96566666666666
GOOGL,XNAS,2025-11-25 05:45:00+05:45,326.21,328.83,317.65,323.44,88490900,1,0,-0.008491462554795935,299.03428571428566,277.5653333333333
GOOGL,XNAS,2025-11-26 05:45:00+05:45,320.68,324.5,316.79,319.95,51373400,1,0,-0.002276412623175808,304.0242857142857,279.8626666666667
GOOGL,XNAS,2025-11-28 05:45:00+05:45,323.35,326.83,316.79,320.18,19849452,1,0,-0.009803618370187152,309.15285714285716,282.15333333333336
GOOGL,XNAS,2025-12-01 05:45:00+05:45,317.7,319.85,313.89,314.89,41132300,1,0,-0.00884482215926976,312.3071428571429,284.20633333333336
GOOGL,XNAS,2025-12-02 05:45:00+05:45,316.74,318.38,313.91,315.81,35801500,1,0,-0.002936162151922734,316.0728571428572,286.1816666666666
GOOGL,XNAS,2025-12-03 05:45:00+05:45,315.76,321.58,314.1,319.63,40155211,1,0,0.012256143906764647,318.92571428571426,288.48733333333337
GOOGL,XNAS,2025-12-04 05:45:00+05:45,322.2,322.36,314.7117,317.62,31121027,1,0,-0.014214773432650478,318.7885714285714,290.685
GOOGL,XNAS,2025-12-05 05:45:00+05:45,319.6675,323.16,319.165,321.27,27751773,1,0,0.005013021342488566,318.4785714285714,292.95799999999997
GOOGL,XNAS,2025-12-08 05:45:00+05:45,320.07,320.44,311.2219,313.72,33362561,1,0.21,-0.019839410129034167,317.5885714285714,294.7513333333334
GOOGL,XNAS,2025-12-09 05:45:00+05:45,312.37,317.99,311.895,317.08,30125542,1,0,0.015078272561385471,317.1457142857143,296.345
GOOGL,XNAS,2025-12-10 05:45:00+05:45,316.01,321.31,314.68,320.21,31191780,1,0,0.01329071864814401,317.9057142857143,298.103
GOOGL,XNAS,2025-12-11 05:45:00+05:45,320.08,321.12,308.61,312.43,39787942,1,0,-0.023900274931267115,317.42285714285714,299.365
GOOGL,XNAS,2025-12-12 05:45:00+05:45,313.72,314.85,305.56,309.29,33798211,1,0,-0.014120872115262037,315.94571428571425,300.292
GOOGL,XNAS,2025-12-15 05:45:00+05:45,311.325,311.42,304.88,308.22,29036024,1,0,-0.009973500361358585,314.6028571428572,301.19300000000004
GOOGL,XNAS,2025-12-16 05:45:00+05:45,304.782,310.77,302.59,306.57,30447191,1,0,0.005866488178435771,312.5028571428571,301.95466666666664
GOOGL,XNAS,2025-12-17 05:45:00+05:45,308.01,308.09,296.12,296.72,43657061,1,0,-0.03665465406967294,310.07428571428574,302.594
GOOGL,XNAS,2025-12-18 05:45:00+05:45,301.72,303.96,299.2308,302.46,32122646,1,0,0.002452605064297866,307.9857142857143,303.199
GOOGL,XNAS,2025-12-19 05:45:00+05:45,301.8,307.25,300.97,307.16,59497254,1,0,0.017760106030483808,306.12142857142857,303.946
GOOGL,XNAS,2025-12-22 05:45:00+05:45,309.875,310.13,305.3,309.78,25260037,1,0,-0.0003065752319484543,305.74285714285713,304.97766666666666
GOOGL,XNAS,2025-12-23 05:45:00+05:45,309.625,314.94,309.32,314.35,24762281,1,0,0.015260395639887034,306.46571428571434,305.786
GOOGL,XNAS,2025-12-24 05:45:00+05:45,314.77,315.08,311.92,314.09,10097400,1,0,-0.002160307526130212,307.30428571428575,306.5453333333333
GOOGL,XNAS,2025-12-26 05:45:00+05:45,314.52,315.085,312.275,313.51,10832233,1,0,-0.003211242528297059,308.2957142857143,307.4386666666667
GOOGL,XNAS,2025-12-29 05:45:00+05:45,314.52,314.02,310.65,313.56,17812843,1,0,-0.003052270125906078,310.70142857142855,308.60499999999996
GOOGL,XNAS,2025-12-30 05:45:00+05:45,312.5,316.95,312.46,313.85,17129365,1,0,0.004320000000000073,312.3285714285715,309.853
GOOGL,XNAS,2025-12-31 05:45:00+05:45,312.85,314.58,311.44,313,16377700,1,0,0.0004794630014383163,313.16285714285715,310.78566666666666
GOOGL,XNAS,2026-01-02 05:45:00+05:45,316.99,322.5,310.33,315.15,31963547,1,0,-0.005804599514180359,313.92999999999995,311.8146666666666
GOOGL,XNAS,2026-01-05 05:45:00+05:45,317.605,319.01,314.63,316.54,30145691,1,0,-0.0033532217691786895,314.24285714285713,312.60566666666665
GOOGL,XNAS,2026-01-06 05:45:00+05:45,316.4,320.94,311.78,314.34,31212101,1,0,-0.006510745891276873,314.2785714285714,313.4353333333333
GOOGL,XNAS,2026-01-07 05:45:00+05:45,314.36,326.15,314.19,321.98,35062200,1,0,0.024239725155872263,315.48857142857145,314.1793333333333
GOOGL,XNAS,2026-01-08 05:45:00+05:45,328.965,330.3196,321.5,325.44,31106653,1,0,-0.010715425653184922,317.1857142857143,314.408
GOOGL,XNAS,2026-01-09 05:45:00+05:45,327.08,330.83,325.8,328.57,26015743,1,0,0.004555460437813407,319.2885714285714,314.579
GOOGL,XNAS,2026-01-12 05:45:00+05:45,325.72,334.04,325,331.86,33558372,1,0,0.01885054648164063,321.98285714285714,314.976
GOOGL,XNAS,2026-01-13 05:45:00+05:45,325.72,340.48,333.62,335.97,33429925,1,0,0.03146874616234803,324.95714285714286,315.5023333333333
GOOGL,XNAS,2026-01-14 05:45:00+05:45,334.62,336.52,330.48,335.84,28340729,1,0,0.0036459267228497114,327.7142857142857,316.2006666666667
GOOGL,XNAS,2026-01-15 05:45:00+05:45,337.51,337.69,330.74,332.78,28167935,1,0,-0.014014399573346029,330.34857142857146,316.76633333333336
GOOGL,XNAS,2026-01-16 05:45:00+05:45,334.41,334.65,327.7,330,40250800,1,0,-0.01318740468287439,331.4942857142857,317.112
GOOGL,XNAS,2026-01-20 05:45:00+05:45,320.87,327.73,320.48,322,35085220,1,0,0.003521675444884207,331.0028571428571,317.25800000000004
GOOGL,XNAS,2026-01-21 05:45:00+05:45,320.865,332.4799,319.3518,328.38,35014518,1,0,0.02342106493385064,330.9757142857143,317.495
GOOGL,XNAS,2026-01-22 05:45:00+05:45,334.45,335.14,328.75,330.54,25592097,1,0,-0.011690835700403553,330.78714285714284,318.0556666666667
GOOGL,XNAS,2026-01-23 05:45:00+05:45,332.485,333.6889,327.45,327.93,26972366,1,0,-0.01369986615937563,329.6385714285714,318.41733333333326
GOOGL,XNAS,2026-01-26 05:45:00+05:45,327.81,335.84,327,333.26,25140888,1,0,0.016625484274427223,329.27,318.8523333333333
GOOGL,XNAS,2026-01-27 05:45:00+05:45,335.365,337.91,333.48,334.55,19734941,1,0,-0.0024301880041149126,329.5228571428571,319.5896666666667
GOOGL,XNAS,2026-01-28 05:45:00+05:45,335.69,337.535,331.94,336.01,26310723,1,0,0.0009532604486281783,330.38142857142856,320.48033333333336
GOOGL,XNAS,2026-01-29 05:45:00+05:45,340.69,342.26,326.54,338.25,39178118,1,0,-0.007161936070914901,332.70285714285717,321.48133333333334
GOOGL,XNAS,2026-01-30 05:45:00+05:45,334.32,339.95,332.285,338,26924773,1,0,0.011007418042593942,334.07714285714286,322.52900000000005
GOOGL,XNAS,2026-02-02 05:45:00+05:45,334.32,344.83,335.63,343.69,31667686,1,0,0.02802703996171334,335.9557142857143,324.0946666666667
GOOGL,XNAS,2026-02-03 05:45:00+05:45,347.34,349,337.4745,339.71,35791301,1,0,-0.02196694881096331,337.6385714285715,325.33633333333336
GOOGL,XNAS,2026-02-04 05:45:00+05:45,342.96,343.31,328.52,333.04,70110700,1,0,-0.02892465593655225,337.60714285714283,326.19899999999996
GOOGL,XNAS,2026-02-05 05:45:00+05:45,312.225,332.69,306.46,331.25,87068779,1,0,0.06093362158699648,337.13571428571424,326.9146666666666
GOOGL,XNAS,2026-02-06 05:45:00+05:45,327.555,330.33,319.92,322.86,56142146,1,0,-0.014333470714841761,335.25714285714287,327.1983333333334
GOOGL,XNAS,2026-02-09 05:45:00+05:45,320.93,327.7,317.26,324.32,39540408,1,0,0.010563051132645706,333.26714285714286,327.53933333333333
GOOGL,XNAS,2026-02-10 05:45:00+05:45,320.97,321.67,314.61,318.58,39170012,1,0,-0.007446178770601748,330.49285714285713,327.7083333333333
MSFT,XNAS,2025-02-11 05:45:00+05:45,409.64,412.49,409.3,411.44,18122500,1,0,0.004394102138463069,411.44,411.44
MSFT,XNAS,2025-02-12 05:45:00+05:45,407.88,410.75,404.3673,409.04,16681433,1,0,0.002843973717760187,410.24,410.24
MSFT,XNAS,2025-02-13 05:45:00+05:45,407.032,411,406.36,410.54,22907230,1,0,0.008618486998565317,410.34,410.34
MSFT,XNAS,2025-02-14 05:45:00+05:45,407.79,408.91,405.88,408.43,22758464,1,0,0.0015694352485347515,409.8625,409.8625
MSFT,XNAS,2025-02-18 05:45:00+05:45,408.195,410.597,406.55,409.64,20526137,1,0,0.003539974766961852,409.81800000000004,409.81800000000004
MSFT,XNAS,2025-02-19 05:45:00+05:45,407.88,415.49,407.65,414.77,24052500,1,0,0.016892223202902783,410.6433333333334,410.6433333333334
MSFT,XNAS,2025-02-20 05:45:00+05:45,415.29,419.31,412.54,416.13,23461700,1,0.83,0.0020226829444483976,411.4271428571428,411.4271428571428
MSFT,XNAS,2025-02-21 05:45:00+05:45,417.34,418.05,407.89,408.21,27448200,1,0,-0.02187664733790194,410.9657142857142,411.025
MSFT,XNAS,2025-02-24 05:45:00+05:45,408.51,409.37,399.32,404,26404000,1,0,-0.011040121416856358,410.24571428571426,410.2444444444444
MSFT,XNAS,2025-02-25 05:45:00+05:45,401.1,401.92,396.7,397.9,29318100,1,0,-0.00797806033408139,408.44,409.01
MSFT,XNAS,2025-02-26 05:45:00+05:45,398.01,403.6,394.25,399.73,19587900,1,0,0.004321499459812636,407.1971428571428,408.16636363636366
MSFT,XNAS,2025-02-27 05:45:00+05:45,401.27,405.74,392.17,392.53,21065800,1,0,-0.021780845814538864,404.7528571428571,406.8633333333333
MSFT,XNAS,2025-02-28 05:45:00+05:45,392.66,397.63,386.57,396.99,32826500,1,0,0.011027351907502633,402.2128571428571,406.1038461538462
MSFT,XNAS,2025-03-03 05:45:00+05:45,398.82,398.82,386.16,388.49,22923499,1,0,-0.02590140915701315,398.2642857142857,404.8457142857143
MSFT,XNAS,2025-03-04 05:45:00+05:45,383.35,392.58,381,388.61,29059684,1,0,0.013721142559019149,395.4642857142857,403.7633333333333
MSFT,XNAS,2025-03-05 05:45:00+05:45,389.34,401.67,388.81,401.02,23273389,1,0,0.02999948631016594,395.0385714285714,403.591875
MSFT,XNAS,2025-03-06 05:45:00+05:45,394.28,402.15,392.6777,396.89,22340526,1,0,0.00661966115450952,394.89428571428573,403.1976470588235
MSFT,XNAS,2025-03-07 05:45:00+05:45,392.32,394.8,385.54,393.31,22017200,1,0,0.0025234502446982287,393.9771428571429,402.6483333333333
MSFT,XNAS,2025-03-10 05:45:00+05:45,385.84,386.4,377.23,380.16,32680923,1,0,-0.014721127928674969,392.21,401.46473684210525
MSFT,XNAS,2025-03-11 05:45:00+05:45,379,385.96,377.01,380.45,28107218,1,0,0.0038258575197888884,389.8471428571429,400.414
MSFT,XNAS,2025-03-12 05:45:00+05:45,382.95,385.22,378.95,383.27,24213900,1,0,0.0008356182269225569,389.1014285714286,399.597619047619
MSFT,XNAS,2025-03-13 05:45:00+05:45,383.155,385.3099,377.45,378.77,20280230,1,0,-0.011444454594093751,387.69571428571425,398.65090909090907
MSFT,XNAS,2025-03-14 05:45:00+05:45,379.78,390.23,379.51,388.56,19929300,1,0,0.02311864763810635,385.91571428571433,398.21217391304344
MSFT,XNAS,2025-03-17 05:45:00+05:45,386.7,392.71,385.57,388.7,22463400,1,0,0.00517196793379881,384.74571428571426,397.81583333333333
MSFT,XNAS,2025-03-18 05:45:00+05:45,387.28,387.37,381.14,383.52,17266696,1,0,-0.009708737864077647,383.34714285714284,397.244
MSFT,XNAS,2025-03-19 05:45:00+05:45,385.53,389.68,384,387.82,19165300,1,0,0.0059398749773040245,384.4414285714286,396.88153846153847
MSFT,XNAS,2025-03-20 05:45:00+05:45,385.735,391.785,383.29,386.84,18380423,1,0,0.0028646609719106676,385.3542857142857,396.5096296296296
MSFT,XNAS,2025-03-21 05:45:00+05:45,383.22,391.74,382.8,391.26,39571500,1,0,0.020980115860341222,386.4957142857143,396.32214285714286
MSFT,XNAS,2025-03-24 05:45:00+05:45,395.4,395.4,389.81,393.08,20132071,1,0,-0.005867475973697504,388.53999999999996,396.2103448275862
MSFT,XNAS,2025-03-25 05:45:00+05:45,393.915,396.36,392.64,395.16,14435115,1,0,0.0031605803282434143,389.4828571428571,396.17533333333336
MSFT,XNAS,2025-03-26 05:45:00+05:45,395.01,395.31,388.57,389.97,16097312,1,0,-0.012759170653907404,389.6642857142857,395.45966666666664
MSFT,XNAS,2025-03-27 05:45:00+05:45,390.13,392.24,387.4,390.58,13434223,1,0,0.0011534616666239168,390.67285714285714,394.84433333333334
MSFT,XNAS,2025-03-28 05:45:00+05:45,388.08,389.13,376.93,378.8,21613100,1,0,-0.0239125953411667,389.3842857142857,393.78633333333335
MSFT,XNAS,2025-03-31 05:45:00+05:45,372.54,377.07,367.24,375.39,35158100,1,0,0.007650185215010377,387.74857142857144,392.685
MSFT,XNAS,2025-04-01 05:45:00+05:45,374.65,382.85,373.23,382.19,19661900,1,0,0.020125450420392422,386.45285714285717,391.77000000000004
MSFT,XNAS,2025-04-02 05:45:00+05:45,377.965,385.08,376.62,382.14,15524858,1,0,0.011045996322410837,384.89,390.6823333333333
MSFT,XNAS,2025-04-03 05:45:00+05:45,374.79,377.48,369.35,373.11,30147000,1,0,-0.004482510205715219,381.74000000000007,389.24833333333333
MSFT,XNAS,2025-04-04 05:45:00+05:45,364.13,374.59,359.48,359.84,49138700,1,0,-0.011781506604784062,377.43571428571425,387.636
MSFT,XNAS,2025-04-07 05:45:00+05:45,350.36,370.9999,344.79,357.86,49927100,1,0,0.02140655325950451,372.76142857142855,386.09799999999996
MSFT,XNAS,2025-04-08 05:45:00+05:45,368.255,373.65,350.25,354.56,34995691,1,0,-0.03718890442763844,369.2985714285714,384.65333333333336
MSFT,XNAS,2025-04-09 05:45:00+05:45,353.38,393.225,353.31,390.49,49070507,1,0,0.10501443205614357,371.4557142857143,384.3453333333334
MSFT,XNAS,2025-04-10 05:45:00+05:45,382.37,383.9,367.82,381.35,37488366,1,0,-0.0026675732928838083,371.3357142857143,383.9726666666666
MSFT,XNAS,2025-04-11 05:45:00+05:45,380.64,390.05,378.89,388.45,23828700,1,0,0.020518074821353517,372.2371428571428,383.688
MSFT,XNAS,2025-04-14 05:45:00+05:45,393.22,394.64,384.21,387.81,18941747,1,0,-0.013758201515691024,374.3371428571428,383.6653333333333
MSFT,XNAS,2025-04-15 05:45:00+05:45,388.505,391.89,384.21,385.73,17074637,1,0,-0.007142765215376835,378.0357142857143,383.5693333333333
MSFT,XNAS,2025-04-16 05:45:00+05:45,380.495,381.61,368.2,371.61,21585114,1,0,-0.023351160987660786,380,382.589
MSFT,XNAS,2025-04-17 05:45:00+05:45,373.745,374.3215,366.89,367.78,21120192,1,0,-0.015960079733508225,381.8885714285715,381.6186666666666
MSFT,XNAS,2025-04-21 05:45:00+05:45,363.12,364.48,355.6738,359.12,19637770,1,0,-0.011015642211940955,377.40714285714284,380.479
